ID,DATE,ISO_3,PAYS,ID_PAYS,REGION,ID_REGION,CONTAMINES,DECES,GUERIS,CONTAMINES_FEMME,CONTAMINES_HOMME,CONTAMINES_GENRE_NON_SPECIFIE,NOUVEAUX_INDIVIDUS_VACCINES,TOTAL_INDIVIDUS_VACCINES (1 dose),SOURCE
709,15/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
710,15/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
711,15/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
712,15/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
713,15/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
714,15/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
715,15/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
716,15/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
717,15/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
718,15/04/2020,SEN,Sénégal,12,Thiès,129,,0,,,,,,,Ministère de la santé
719,15/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
720,15/04/2020,SEN,Sénégal,12,Non spécifié,131,15,0,7,,,15,0,0,Ministère de la santé
721,16/04/2020,SEN,Sénégal,12,Dakar,117,,0,,,,,,,Ministère de la santé
722,16/04/2020,SEN,Sénégal,12,Diourbel,118,,0,,,,,,,Ministère de la santé
723,16/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
724,16/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
725,16/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
726,16/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
727,16/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
728,16/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
729,16/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
730,16/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
731,16/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
732,16/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
733,16/04/2020,SEN,Sénégal,12,Thiès,129,,0,,,,,,,Ministère de la santé
734,16/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
735,16/04/2020,SEN,Sénégal,12,Non spécifié,131,21,0,4,,,21,0,0,Ministère de la santé
736,17/04/2020,SEN,Sénégal,12,Dakar,117,,0,,,,,,,Ministère de la santé
737,17/04/2020,SEN,Sénégal,12,Diourbel,118,,0,,,,,,,Ministère de la santé
738,17/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
739,17/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
740,17/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
741,17/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
742,17/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
743,17/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
744,17/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
745,17/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
746,17/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
747,17/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
748,17/04/2020,SEN,Sénégal,12,Thiès,129,,0,,,,,,,Ministère de la santé
749,17/04/2020,SEN,Sénégal,12,Ziguinchor,130,,1,,,,,,,Ministère de la santé
750,17/04/2020,SEN,Sénégal,12,Non spécifié,131,7,0,4,,,7,0,0,Ministère de la santé
751,18/04/2020,SEN,Sénégal,12,Dakar,117,4,0,,,,4,,,Ministère de la santé
752,18/04/2020,SEN,Sénégal,12,Diourbel,118,1,0,,,,1,,,Ministère de la santé
753,18/04/2020,SEN,Sénégal,12,Fatick,119,,0,,0,0,0,,,Ministère de la santé
754,18/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,0,0,0,,,Ministère de la santé
755,18/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,0,0,0,,,Ministère de la santé
756,18/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,0,0,0,,,Ministère de la santé
757,18/04/2020,SEN,Sénégal,12,Kolda,123,,0,,0,0,0,,,Ministère de la santé
758,18/04/2020,SEN,Sénégal,12,Louga,124,,0,,0,0,0,,,Ministère de la santé
759,18/04/2020,SEN,Sénégal,12,Matam,125,,0,,0,0,0,,,Ministère de la santé
760,18/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,0,0,0,,,Ministère de la santé
761,18/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,0,0,0,,,Ministère de la santé
762,18/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,0,0,0,,,Ministère de la santé
763,18/04/2020,SEN,Sénégal,12,Thiès,129,,0,,0,0,0,,,Ministère de la santé
764,18/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,0,0,0,,,Ministère de la santé
765,18/04/2020,SEN,Sénégal,12,Non spécifié,131,3,0,13,,,3,0,0,Ministère de la santé
766,19/04/2020,SEN,Sénégal,12,Dakar,117,2,1,,,,2,,,Ministère de la santé
767,19/04/2020,SEN,Sénégal,12,Diourbel,118,,0,,,,,,,Ministère de la santé
768,19/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
769,19/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
770,19/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
771,19/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
772,19/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
773,19/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
774,19/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
775,19/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
776,19/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
777,19/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
778,19/04/2020,SEN,Sénégal,12,Thiès,129,,0,,,,,,,Ministère de la santé
779,19/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
780,19/04/2020,SEN,Sénégal,12,Non spécifié,131,15,0,9,,,15,0,0,Ministère de la santé
781,20/04/2020,SEN,Sénégal,12,Dakar,117,1,1,,,,1,,,Ministère de la santé
782,20/04/2020,SEN,Sénégal,12,Diourbel,118,4,0,,,,4,,,Ministère de la santé
783,20/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
784,20/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
785,20/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
786,20/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
787,20/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
788,20/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
789,20/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
790,20/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
791,20/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
792,20/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
793,20/04/2020,SEN,Sénégal,12,Thiès,129,,0,,,,,,,Ministère de la santé
794,20/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
795,20/04/2020,SEN,Sénégal,12,Non spécifié,131,5,0,15,,,5,0,0,Ministère de la santé
796,21/04/2020,SEN,Sénégal,12,Dakar,117,1,0,,,,1,,,Ministère de la santé
797,21/04/2020,SEN,Sénégal,12,Diourbel,118,,0,,,,,,,Ministère de la santé
798,21/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
799,21/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
800,21/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
801,21/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
802,21/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
803,21/04/2020,SEN,Sénégal,12,Louga,124,,1,,,,,,,Ministère de la santé
804,21/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
805,21/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
806,21/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
807,21/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
808,21/04/2020,SEN,Sénégal,12,Thiès,129,,0,,,,,,,Ministère de la santé
809,21/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
810,21/04/2020,SEN,Sénégal,12,Non spécifié,131,34,0,7,,,34,0,0,Ministère de la santé
811,22/04/2020,SEN,Sénégal,12,Dakar,117,,0,,,,,,,Ministère de la santé
812,22/04/2020,SEN,Sénégal,12,Diourbel,118,4,0,,,,4,,,Ministère de la santé
813,22/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
814,22/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
815,22/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
816,22/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
817,22/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
818,22/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
819,22/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
820,22/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
821,22/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
822,22/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
823,22/04/2020,SEN,Sénégal,12,Thiès,129,,0,,,,,,,Ministère de la santé
824,22/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
825,22/04/2020,SEN,Sénégal,12,Non spécifié,131,26,0,11,,,26,0,0,Ministère de la santé
826,23/04/2020,SEN,Sénégal,12,Dakar,117,,0,,,,,,,Ministère de la santé
827,23/04/2020,SEN,Sénégal,12,Diourbel,118,6,0,,,,6,,,Ministère de la santé
828,23/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
829,23/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
830,23/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
831,23/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
832,23/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
833,23/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
834,23/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
835,23/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
836,23/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
837,23/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
838,23/04/2020,SEN,Sénégal,12,Thiès,129,2,0,,,,2,,,Ministère de la santé
839,23/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
840,23/04/2020,SEN,Sénégal,12,Non spécifié,131,29,0,4,,,29,0,0,Ministère de la santé
841,24/04/2020,SEN,Sénégal,12,Dakar,117,1,1,,,,1,,,Ministère de la santé
842,24/04/2020,SEN,Sénégal,12,Diourbel,118,3,0,,,,3,,,Ministère de la santé
843,24/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
844,24/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
845,24/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
846,24/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
847,24/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
848,24/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
849,24/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
850,24/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
851,24/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
852,24/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
853,24/04/2020,SEN,Sénégal,12,Thiès,129,1,0,,,,1,,,Ministère de la santé
854,24/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
855,24/04/2020,SEN,Sénégal,12,Non spécifié,131,61,0,5,,,61,0,0,Ministère de la santé
856,25/04/2020,SEN,Sénégal,12,Dakar,117,3,0,,,,3,,,Ministère de la santé
857,25/04/2020,SEN,Sénégal,12,Diourbel,118,1,0,,,,1,,,Ministère de la santé
858,25/04/2020,SEN,Sénégal,12,Fatick,119,1,0,,,,1,,,Ministère de la santé
859,25/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
860,25/04/2020,SEN,Sénégal,12,Kaolack,121,1,0,,,,1,,,Ministère de la santé
861,25/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
862,25/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
863,25/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
864,25/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
865,25/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
866,25/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
867,25/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
868,25/04/2020,SEN,Sénégal,12,Thiès,129,,1,,,,,,,Ministère de la santé
869,25/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
870,25/04/2020,SEN,Sénégal,12,Non spécifié,131,63,0,14,,,63,0,0,Ministère de la santé
871,26/04/2020,SEN,Sénégal,12,Dakar,117,3,0,,,,3,,,Ministère de la santé
872,26/04/2020,SEN,Sénégal,12,Diourbel,118,2,1,,,,2,,,Ministère de la santé
873,26/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
874,26/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
875,26/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
876,26/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
877,26/04/2020,SEN,Sénégal,12,Kolda,123,1,0,,,,1,,,Ministère de la santé
878,26/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
879,26/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
880,26/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
881,26/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
882,26/04/2020,SEN,Sénégal,12,Tambacounda,128,1,0,,,,1,,,Ministère de la santé
883,26/04/2020,SEN,Sénégal,12,Thiès,129,3,0,,,,3,,,Ministère de la santé
884,26/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
885,26/04/2020,SEN,Sénégal,12,Non spécifié,131,47,0,7,,,47,0,0,Ministère de la santé
886,27/04/2020,SEN,Sénégal,12,Dakar,117,5,0,,,,5,,,Ministère de la santé
887,27/04/2020,SEN,Sénégal,12,Diourbel,118,7,0,,,,7,,,Ministère de la santé
888,27/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
889,27/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
890,27/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
891,27/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
892,27/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
893,27/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
894,27/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
895,27/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
896,27/04/2020,SEN,Sénégal,12,Sédhiou,127,1,0,,,,1,,,Ministère de la santé
897,27/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
898,27/04/2020,SEN,Sénégal,12,Thiès,129,1,0,,,,1,,,Ministère de la santé
899,27/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
900,27/04/2020,SEN,Sénégal,12,Non spécifié,131,50,0,1,,,50,0,0,Ministère de la santé
901,28/04/2020,SEN,Sénégal,12,Dakar,117,1,0,,,,1,,,Ministère de la santé
902,28/04/2020,SEN,Sénégal,12,Diourbel,118,,0,,,,,,,Ministère de la santé
903,28/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
904,28/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
905,28/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
906,28/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
907,28/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
908,28/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
909,28/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
910,28/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
911,28/04/2020,SEN,Sénégal,12,Sédhiou,127,25,0,,,,25,,,Ministère de la santé
912,28/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
913,28/04/2020,SEN,Sénégal,12,Thiès,129,,0,,,,,,,Ministère de la santé
914,28/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
915,28/04/2020,SEN,Sénégal,12,Non spécifié,131,61,0,12,,,61,0,0,Ministère de la santé
916,29/04/2020,SEN,Sénégal,12,Dakar,117,1,0,,,,1,,,Ministère de la santé
917,29/04/2020,SEN,Sénégal,12,Diourbel,118,1,0,,,,1,,,Ministère de la santé
918,29/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
919,29/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
920,29/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
921,29/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
922,29/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
923,29/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
924,29/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
925,29/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
926,29/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
927,29/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
928,29/04/2020,SEN,Sénégal,12,Thiès,129,6,0,,,,6,,,Ministère de la santé
929,29/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
930,29/04/2020,SEN,Sénégal,12,Non spécifié,131,51,0,19,,,51,0,0,Ministère de la santé
931,30/04/2020,SEN,Sénégal,12,Dakar,117,2,0,,,,2,,,Ministère de la santé
932,30/04/2020,SEN,Sénégal,12,Diourbel,118,9,0,,,,9,,,Ministère de la santé
933,30/04/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
934,30/04/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
935,30/04/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
936,30/04/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
937,30/04/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
938,30/04/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
939,30/04/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
940,30/04/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
941,30/04/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
942,30/04/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
943,30/04/2020,SEN,Sénégal,12,Thiès,129,,0,,,,,,,Ministère de la santé
944,30/04/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
945,30/04/2020,SEN,Sénégal,12,Non spécifié,131,40,0,19,,,40,0,0,Ministère de la santé
946,01/05/2020,SEN,Sénégal,12,Dakar,117,1,0,,,,1,,,Ministère de la santé
947,01/05/2020,SEN,Sénégal,12,Diourbel,118,,0,,,,,,,Ministère de la santé
948,01/05/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
949,01/05/2020,SEN,Sénégal,12,Kaffrine,120,1,0,,,,1,,,Ministère de la santé
950,01/05/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
951,01/05/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
952,01/05/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
953,01/05/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
954,01/05/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
955,01/05/2020,SEN,Sénégal,12,Saint-Louis,126,1,0,,,,1,,,Ministère de la santé
956,01/05/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
957,01/05/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
958,01/05/2020,SEN,Sénégal,12,Thiès,129,,0,,,,,,,Ministère de la santé
959,01/05/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
960,01/05/2020,SEN,Sénégal,12,Non spécifié,131,88,0,22,,,88,0,0,Ministère de la santé
961,02/05/2020,SEN,Sénégal,12,Dakar,117,2,0,,,,2,,,Ministère de la santé
962,02/05/2020,SEN,Sénégal,12,Diourbel,118,2,0,,,,2,,,Ministère de la santé
963,02/05/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
964,02/05/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
965,02/05/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
966,02/05/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
967,02/05/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
968,02/05/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
969,02/05/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
970,02/05/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
971,02/05/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
972,02/05/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
973,02/05/2020,SEN,Sénégal,12,Thiès,129,,0,,,,,,,Ministère de la santé
974,02/05/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
975,02/05/2020,SEN,Sénégal,12,Non spécifié,131,87,0,12,,,87,0,0,Ministère de la santé
976,03/05/2020,SEN,Sénégal,12,Dakar,117,2,0,,,,2,,,Ministère de la santé
977,03/05/2020,SEN,Sénégal,12,Diourbel,118,2,0,,,,2,,,Ministère de la santé
978,03/05/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
979,03/05/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
980,03/05/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
981,03/05/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
982,03/05/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
983,03/05/2020,SEN,Sénégal,12,Louga,124,,0,,,,,,,Ministère de la santé
984,03/05/2020,SEN,Sénégal,12,Matam,125,,0,,,,,,,Ministère de la santé
985,03/05/2020,SEN,Sénégal,12,Saint-Louis,126,,0,,,,,,,Ministère de la santé
986,03/05/2020,SEN,Sénégal,12,Sédhiou,127,,0,,,,,,,Ministère de la santé
987,03/05/2020,SEN,Sénégal,12,Tambacounda,128,,0,,,,,,,Ministère de la santé
988,03/05/2020,SEN,Sénégal,12,Thiès,129,1,0,,,,1,,,Ministère de la santé
989,03/05/2020,SEN,Sénégal,12,Ziguinchor,130,,0,,,,,,,Ministère de la santé
990,03/05/2020,SEN,Sénégal,12,Non spécifié,131,62,0,4,,,62,0,0,Ministère de la santé
991,04/05/2020,SEN,Sénégal,12,Dakar,117,2,1,,,,2,,,Ministère de la santé
992,04/05/2020,SEN,Sénégal,12,Diourbel,118,,0,,,,,,,Ministère de la santé
993,04/05/2020,SEN,Sénégal,12,Fatick,119,,0,,,,,,,Ministère de la santé
994,04/05/2020,SEN,Sénégal,12,Kaffrine,120,,0,,,,,,,Ministère de la santé
995,04/05/2020,SEN,Sénégal,12,Kaolack,121,,0,,,,,,,Ministère de la santé
996,04/05/2020,SEN,Sénégal,12,Kédougou,122,,0,,,,,,,Ministère de la santé
997,04/05/2020,SEN,Sénégal,12,Kolda,123,,0,,,,,,,Ministère de la santé
